250	77240
251	77733
252	78231
253	78659
254	58194
255	57274
256	77967
257	78198
258	77899
259	57778
260	58213
261	77852
262	77696
263	78049
264	78307
265	78179
266	78301
267	77467
268	77543
269	77644
270	78719
271	78008
272	77677
273	78016
274	57641
275	77989
276	89518
277	57788
278	78503
279	78157
280	78531
281	78298
282	80590
283	77269
284	77706
285	77559
286	78534
287	57486
288	77981
289	89574
290	77246
291	78020
292	58114
293	77510
294	78088
295	78510
296	57190
297	87377
298	77602
299	57889
300	57722
301	77996
302	78624
303	77794
304	77297
305	78135
306	77917
307	78505
308	78894
309	77826
310	58024
311	78647
312	78271
313	78247
314	77717
315	77394
316	78529
317	77571
318	77466
319	78035
320	78045
321	78658
322	77905
323	87792
324	55426
325	78778
326	77534
327	78338
328	78634
329	78547
330	80463
331	56858
332	77678
333	78212
334	78249
335	78673
336	87478
337	78173
338	77890
339	78241
340	77564
341	78195
342	78610
343	77737
344	58153
345	78029
346	78051
347	78316
348	78542
349	57972
350	77941
351	78024
352	77932
353	77760
354	78543
355	78013
356	78207
357	78868
358	78742
359	77374
360	78092
361	58154
362	78898
363	78079
364	78034
365	58167
366	78767
367	79986
368	54517
369	82437
370	77759
371	78053
372	58355
373	77563
374	77242
375	77921
376	91120
377	87972
378	78645
379	56999
380	78632
381	77835
382	78142
383	77583
384	78845
385	78807
386	78585
387	57981
388	77990
389	77524
390	78717
391	78996
392	58261
393	58259
394	77535
395	58155
396	79046
397	78064
398	58207
399	78633
400	79092
401	78189
402	78970
403	78937
404	-1
405	55158
406	58043
407	78280
408	87658
409	88652
410	78907
411	78980
412	53194
413	78586
414	77836
415	78014
416	78095
417	78791
418	77197
419	77645
420	78697
421	78646
422	78860
423	78929
424	78809
425	77977
426	78058
427	58012
428	78990
429	78993
430	78021
431	78215
432	78149
433	77446
434	78820
435	77847
436	78891
437	78947
438	77469
439	78031
440	78618
441	77402
442	77603
443	77818
444	87926
445	78748
446	78145
447	79191
448	78777
449	58255
450	78587
451	77983
452	77679
453	78991
454	77879
455	77693
456	77853
457	81171
458	79013
459	77565
460	79097
461	79074
462	79073
463	79072
464	85369
465	78757
466	78982
467	78943
468	85882
469	77514
470	58060
471	77889
472	78971
473	79038
474	79174
475	78494
476	78859
477	-1
478	78792
479	79019
480	86876
481	78050
482	77850
483	78592
484	78046
485	78602
486	78690
487	78881
488	78747
489	78744
490	79006
491	91028
492	88416
493	78216
494	78059
495	78919
496	79052
497	78028
498	77883
499	78977
500	78605
501	79102
502	79145
503	79166
504	79164
505	79165
506	78308
507	77680
508	78107
509	78032
510	77526
511	80051
512	78988
513	78192
514	78081
515	78488
516	79303
517	78784
518	79113
519	84434
520	78873
521	78318
522	78226
523	78812
524	78811
525	78962
526	78810
527	79112
528	77521
529	78813
530	77839
531	77163
532	57610
533	78998
534	79000
535	78718
536	78600
537	79091
538	83404
539	58340
540	58262
541	57680
542	79075
543	58115
544	78057
545	78007
546	79216
547	77671
548	79080
549	78997
550	78795
551	79157
552	77703
553	79070
554	79147
555	80501
556	79054
557	79071
558	78038
559	79151
560	77745
561	77213
562	78801
563	78944
564	57850
565	77867
566	78871
567	56948
568	79017
569	78975
570	79134
571	79900
572	79304
573	83818
574	78963
575	78589
576	79064
577	79109
578	79081
579	78044
580	79116
581	78927
582	78166
583	78864
584	78188
585	78227
586	77298
587	78601
588	79061
589	79252
590	78986
591	77670
592	78959
593	78901
594	79120
595	77599
596	78056
597	78499
598	79100
599	77933
600	77539
601	79574
602	79197
603	58257
604	78657
605	78814
606	78493
607	57263
608	78489
609	78250
610	78036
611	78950
612	78715
613	78224
614	79306
615	58317
616	79253
617	79477
618	56095
619	79140
620	79056
621	78026
622	78590
623	79319
624	79321
625	79320
626	77761
627	85792
628	78625
629	78955
630	57690
631	78310
632	78304
633	79202
634	79483
635	79133
636	79240
637	79234
638	79404
639	79539
640	77662
641	78136
642	58057
643	77757
644	79162
645	78335
646	78912
647	57679
648	79215
649	81085
650	79540
651	79043
652	78557
653	79427
654	78311
655	78022
656	50747
657	58291
658	78246
659	79201
660	78219
661	78317
662	78040
