こんな,その,そんな,ちょっと,とう,とても,なく,もう,もっと,やっはり,よかっ,よく,キャスト,ストーリー,ラスト,人間,俳優,内容,印象,原作,台詞,好き,展開,役者,意味,描写,日本,映像,最後,最高,本当に,気持ち,演出,演技,物語,特に,素晴らしい,良かっ,良く,雰囲気,面白い,面白かっ
0.0,0.0,0.0,0.5003895693267282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384255622709871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4260142309979269,0.0,0.0,0.0,0.0,0.0,0.5274657029508438,0.0,0.0
0.0,0.0,0.0,0.0,0.5934485721922615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139842501951122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204249539321802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.44803295303459245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48840787376681,0.5192118548379646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395769376404137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2681505039535357,0.0,0.0,0.0,0.0,0.2958347119025616,0.0,0.0,0.0,0.3229401470806794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816080429903288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958347119025616,0.2696516906178969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33386682461399886
0.0,0.5011961297176225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808210543125024,0.0,0.0,0.0,0.0,0.6414431716242595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932973369080506,0.0,0.0,0.0,0.0,0.0,0.0,0.5440556405696295,0.0,0.0,0.0,0.5932973369080506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.37348151728845946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37348151728845946,0.0,0.3664334279306751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31619896440462497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6976875162221537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479675898673452,0.0,0.5098321170219873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5658703163573637,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45147701805873797,0.0,0.0,0.0,0.0,0.0,0.14056468873732872,0.0,0.0,0.15344372863903194,0.0,0.0,0.0,0.0,0.1388923803436995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16421217884811176,0.3068874572780639,0.7825780779910336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2872873844601109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6786646404615853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459871558102608,0.0,0.0,0.0,0.0,0.35057328788720554,0.0,0.0,0.0,0.0,0.0,0.293814210559937,0.0,0.35769362871672356,0.0,0.0
0.1813595028887403,0.1535435740293038,0.09558644258585998,0.0,0.18861820050953018,0.27379447820118297,0.08469780648877613,0.09126482606706099,0.0,0.0,0.0,0.0,0.0,0.1779370096110986,0.16738030096732406,0.0,0.0,0.0,0.09126482606706099,0.0,0.0,0.7677178701465189,0.0,0.09067975144437015,0.0,0.0,0.09245812267596663,0.09430910025476509,0.08079495527310687,0.0,0.18491624535193327,0.09368367441988998,0.08469780648877613,0.15440315684691092,0.08270440178861971,0.0,0.17042031662916082,0.0,0.09430910025476509,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43568048370798684,0.3688581934654905,0.0,0.0,0.22655903750611825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21372930886471123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4069395946974274,0.18546158593732776,0.0,0.0,0.6141018650801903,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.09340791521962033,0.0,0.0,0.1147454915873527,0.2220830715892665,0.10305147027880841,0.2220830715892665,0.1147454915873527,0.11249341483524027,0.22498682967048053,0.11032967792498347,0.0,0.0,0.20365091878356914,0.0,0.11789881950553416,0.11398453856500054,0.0,0.0,0.0,0.3736316608784813,0.23418685947069984,0.0,0.0,0.0,0.0,0.0,0.19660577474595087,0.11176269925921961,0.0,0.0,0.0,0.28179252193866733,0.0,0.0,0.0,0.09553003144178396,0.0,0.0,0.6146103550765283,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015069327118431,0.0,0.0,0.0,0.5288396487589215,0.0,0.0,0.0,0.0,0.0,0.0,0.5047639885020065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626367238493345,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3253881523012989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4135498133181917,0.0,0.0,0.0,0.0,0.3970671897277404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893273725535894,0.0,0.3970671897277404,0.3589816497575609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568343706087225,0.0
0.0,0.0,0.3910961116626286,0.37102017019381184,0.0,0.0,0.0,0.37341402860905026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39922243786829076,0.0,0.37829645389006217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383886781627935,0.3910961116626286,0.0,0.0,0.0,0.0,0.0,0.0
0.3026552294110119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32566088915309926,0.0,0.0,0.0,0.32341882017453805,0.0,0.0,0.32566088915309926,0.0,0.25623562527591576,0.0,0.0,0.0,0.0,0.30859077008578945,0.0,0.0,0.0,0.0,0.0,0.28268972560203826,0.0,0.27603648331558417,0.0,0.0,0.5241139850206562,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.3104849095373543,0.0,0.0,0.0,0.3104849095373543,0.0,0.0,0.5970726970784028,0.0,0.2929025734696153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043911115416527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3104849095373543,0.0,0.27717463791215036,0.3146901825920953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3039796837948649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5964863716037866,0.0,0.0,0.0,0.0,0.30594099043685613,0.0,0.0,0.25735694208863513,0.0,0.0,0.0,0.0,0.0,0.0,0.2708435407567947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644569527347044,0.0
0.5738217853968562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24290606883654942,0.0,0.0,0.0,0.0,0.0,0.0,0.25563538026631694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2983941587034436,0.30243567208055905,0.0,0.6048713441611181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388248311556552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7693522178423537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2989915917335646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109583732971644,0.0,0.0,0.0,0.321718768258991,0.0,0.0,0.29334922562382015,0.0,0.30889620326579503,0.3009207147178569,0.321718768258991,0.0,0.253133896312263,0.0,0.0,0.321718768258991,0.0,0.0,0.0,0.0,0.0,0.3048552827644604,0.0,0.0,0.0,0.2726950652188505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.523892732349328,0.0,0.0,0.0,0.0,0.25010335044486576,0.0,0.0,0.0,0.0,0.0,0.0,0.22934560812967233,0.48762096187172577,0.0,0.0,0.0,0.0,0.2692577464359483,0.21038643231397114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567319948342831,0.0,0.0,0.0,0.0,0.23351105792668153,0.0,0.25844592016014856,0.261946366174664,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.2194545224933144,0.0,0.0,0.0,0.22087046452999215,0.0,0.22375836765421864,0.11187918382710932,0.3291817837399716,0.11806793337574706,0.21531312589695178,0.0,0.10765656294847589,0.0,0.11336216579645526,0.0,0.0,0.11889301648263384,0.278693681752006,0.11645408195221797,0.0,0.0,0.0,0.11187918382710932,0.570594819502798,0.0,0.0,0.11187918382710932,0.0,0.3074663811351818,0.0,0.2001533386838985,0.11566461520013828,0.10310876632683437,0.09500842306492735,0.0,0.11566461520013828,0.10187574830989288,0.0
0.0,0.2172447097237945,0.0,0.0,0.0,0.2582563389223611,0.0,0.0,0.0,0.0,0.2616330660443521,0.0,0.0,0.0,0.23682192580842162,0.0,0.0,0.0,0.0,0.0,0.0,0.2172447097237945,0.27233161230084263,0.0,0.0,0.0,0.0,0.0,0.0,0.2599335945078124,0.2616330660443521,0.5302021340553982,0.0,0.21846091053763633,0.23403250670744113,0.0,0.0,0.22218024994648494,0.2668708637099787,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2849643171286856,0.0,0.0,0.5889394526073485,0.0,0.2886902537018722,0.0,0.0,0.0,0.0,0.0,0.3025620669801334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26445952541055334,0.0,0.0,0.0,0.0,0.4903147273725933,0.29446972630367424,0.0,0.0,0.0
0.0,0.3585927800586559,0.4464740175481253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43758639159886775,0.3956143666147018,0.36060028961550367,0.0,0.0,0.0,0.0,0.4405076885696621,0.0,0.0,0.0
0.1422174516661503,0.12040491659020866,0.0,0.1422174516661503,0.14790953540921825,0.0,0.06641783865020902,0.07156752628493056,0.07395476770460913,0.1450065575100189,0.0,0.21332617749922547,0.07651389644384797,0.06976681028815512,0.0,0.06976681028815512,0.0,0.29385729948524797,0.0,0.0,0.07704859135713144,0.4214172080657303,0.15093608081710885,0.0,0.2295416893315439,0.0,0.21750983626502834,0.36977383852304563,0.0,0.0,0.1450065575100189,0.07346432487131199,0.0,0.060539489649593346,0.2594186480797008,0.14991285333124696,0.0668196117575553,0.24628074485045254,0.14790953540921825,0.22486927999687045,0.19806166416538265,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0743873151545344,0.0,0.0,0.0743873151545344,0.0,0.224601808155785,0.06948014660189633,0.07486726938526167,0.0,0.07584616632207074,0.0,0.1487746303090688,0.0,0.14596705660046203,0.2746141448425898,0.5838682264018481,0.07949063939866523,0.0,0.14973453877052334,0.0,0.08060104832914865,0.3778691730847433,0.07894762337810123,0.0,0.08004170039315395,0.3246757450302294,0.07584616632207074,0.15472915730025066,0.06627852089431648,0.0,0.0,0.07685152311188663,0.0,0.0,0.20353469112533332,0.0,0.13980088828988493,0.12881796972912948,0.07736457865012533,0.0,0.20719363565714335,0.0
0.0,0.25540218576207285,0.0,0.0,0.0,0.6072344273104966,0.0,0.3036172136552483,0.31374481797231724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32016470791015283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224092364931885,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489369965205878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528494064241599,0.0,0.0
0.0,0.22963194718556326,0.09530280931345683,0.2712320333314574,0.0940292572352006,0.0,0.08444648302312668,0.09099401631023327,0.0,0.18436754410967748,0.0,0.09041067777715246,0.09728304305575812,0.08870450891370357,0.08344181703168456,0.2661135267411108,0.19322656208366892,0.09340568722392757,0.09099401631023327,0.0,0.09796287705570118,0.5358078767663143,0.09595329692544238,0.2712320333314574,0.19456608611151624,0.0,0.0,0.0940292572352006,0.0,0.18316996079877054,0.18436754410967748,0.18681137444785514,0.08444648302312668,0.23091749545694,0.0,0.09530280931345683,0.08495731454938803,0.07828297021402428,0.0,0.0,0.16788271846222916,0.09530280931345683
0.0,0.20498896895756413,0.0,0.0,0.0,0.24368694966039778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234617471685937,0.0,0.0,0.0,0.0,0.0,0.2623499396737332,0.0,0.0,0.0,0.0,0.0,0.0,0.25181549077202375,0.2157312630386709,0.0,0.49374636115950304,0.5002910723915874,0.0,0.0,0.0,0.0,0.0,0.41929214678846943,0.0,0.0,0.0,0.0
0.13379109386542343,0.22654189494541857,0.0,0.13379109386542343,0.13914592269575826,0.0,0.0,0.134654327084702,0.0,0.0,0.0,0.26758218773084685,0.0,0.0,0.37043540373531325,0.0,0.0,0.0,0.134654327084702,0.0,0.0,0.22654189494541857,0.4259794375380592,0.13379109386542343,0.0,0.1459883415234332,0.0,0.0,0.1192068270216685,0.2710576894352985,0.27282989140414277,0.0,0.0,0.0,0.0,0.0,0.0,0.23168865610728617,0.13914592269575826,0.28206108880023134,0.24843539608812323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.44411188644741484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048055085688946,0.43365949389393205,0.5012063133090614,0.44679839682254324,0.0,0.0,0.0,0.0,0.0
0.0,0.09526567894128095,0.11861267927482033,0.1125239938198369,0.11702763235662147,0.2265000192603867,0.21020206390273447,0.0,0.0,0.34419229405254753,0.1147307646841825,0.1125239938198369,0.12107725331473371,0.22080103497066422,0.3115519118371867,0.0,0.0,0.0,0.0,0.0,0.24384673234193607,0.4763283947064047,0.0,0.0,0.12107725331473371,0.0,0.1147307646841825,0.23405526471324295,0.20051601163469032,0.0,0.229461529368365,0.11625154495389599,0.0,0.09579900468443431,0.0,0.11861267927482033,0.0,0.19486000267077702,0.11702763235662147,0.0,0.0,0.0
0.503632274807878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43607493425483024,0.5237895554392856,0.5308838715756987,0.0,0.0
0.0,0.0,0.1610601565904122,0.0,0.0,0.0,0.14271314641397356,0.0,0.0,0.311578071395861,0.311578071395861,0.15279253597173206,0.0,0.29981827815645323,0.0,0.14990913907822662,0.0,0.0,0.1537783683533799,0.0,0.16555562666305026,0.25871610458144056,0.0,0.0,0.0,0.16672207603078243,0.1557890356979305,0.3178157496820644,0.40841089371999245,0.1547770877974739,0.0,0.0,0.0,0.0,0.0,0.0,0.14357644316465343,0.13229691267089466,0.0,0.0,0.14185949563888015,0.3221203131808244
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.18914353281136237,0.0,0.0,0.0,0.0,0.19161660317183601,0.18793098372906086,0.0,0.18438447793130353,0.0,0.18438447793130353,0.0,0.38831304260651567,0.0,0.20221613675641914,0.20362926489042865,0.3182143141438269,0.19945207719482497,0.3758619674581217,0.20221613675641914,0.0,0.0,0.19545269702634366,0.16744504901003604,0.0,0.0,0.19415652130325783,0.0,0.15999788649020374,0.1714023179297518,0.0,0.0,0.0,0.0,0.19809994954984336,0.17448361856927,0.19809994954984336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.47039545228289714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462488773474363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3778056646776559,0.47360612798751306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46103164013749814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22260799656449984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23151761590781497,0.22697368626598183,0.22697368626598183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509986984581205,0.0,0.0,0.0,0.5685620581460971,0.2030294624321348,0.0,0.0,0.0,0.0,0.0,0.4133586489285564,0.2346533392939394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09989499000706963,0.3731295218556056,0.23598390024841048,0.1227144370851689,0.0,0.22041655826514103,0.1187532457232765,0.2454288741703378,0.12030595613236661,0.0,0.0,0.1269608440770551,0.0,0.0,0.11576528623461756,0.2521735201703073,0.12190063673018836,0.0,0.2539216881541102,0.1278480726808682,0.09989499000706963,0.1252254369001196,0.0,0.1269608440770551,0.25749769456365984,0.0,0.0,0.21025982495596449,0.0,0.0,0.0,0.33062483739771154,0.10045423201715026,0.10761447286147033,0.12437650728520186,0.22174989652673585,0.3064934544513061,0.0,0.0,0.10954905897474194,0.0
0.0,0.20664105934310192,0.0,0.0,0.0,0.0,0.2279749519642872,0.0,0.2538449753503869,0.0,0.0,0.0,0.0,0.47894016268455153,0.22526271726913183,0.0,0.0,0.25216156192359673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538449753503869,0.0,0.0,0.0,0.0,0.4559499039285744,0.0,0.22260944889398315,0.25728310519867165,0.0,0.2113356972992755,0.2538449753503869,0.0,0.0,0.0
0.196078709342961,0.16600522908381019,0.2755847326352458,0.130719139561974,0.06797550854409747,0.0,0.06104794185387445,0.06578127611586052,0.06797550854409747,0.06664137279386068,0.0,0.392157418685922,0.0,0.19237844520501485,0.1809649500596799,0.1282522968033432,0.0,0.06752471812124954,0.0,0.0,0.0,0.33201045816762037,0.0,0.0,0.14065546232895074,0.14263632831358938,0.06664137279386068,0.13595101708819493,0.05823486978086777,0.0,0.06664137279386068,0.20257415436374862,0.06104794185387445,0.0,0.11922229679277925,0.06889618315881145,0.0,0.05659222317719909,0.06797550854409747,0.06889618315881145,0.5461450057624768,0.1377923663176229
0.0,0.3581065067729936,0.0,0.0,0.0,0.0,0.0,0.14190337937504133,0.0,0.0,0.0,0.0,0.3034219858684758,0.0,0.39037761925862946,0.0,0.15066651224191666,0.0,0.0,0.0,0.0,0.11936883559099787,0.0,0.28198734880379295,0.0,0.0,0.28751756013321494,0.14663677792074167,0.2512485408405795,0.1428249762529509,0.28751756013321494,0.0,0.1316926299468231,0.36011129402665376,0.12859317887016805,0.0,0.13248926166841513,0.0,0.0,0.0,0.13090489932457125,0.14862285734709121
0.10904096424265494,0.2769505721851791,0.0,0.21808192848530988,0.11340519867818026,0.0,0.0,0.0,0.11340519867818026,0.33353828240821687,0.11117942746940562,0.0,0.11732946904132459,0.0,0.0,0.10698321727509183,0.11652169392441472,0.0,0.1097445072056201,0.0,0.0,0.46158428697529846,0.0,0.21808192848530988,0.0,0.0,0.11117942746940562,0.0,0.09715465347659726,0.22091449413771122,0.0,0.0,0.10184777022067293,0.1856673495077421,0.19890146531059866,0.1149411825911489,0.0,0.0,0.0,0.1149411825911489,0.10123855915515402,0.4597647303645956
0.0,0.0,0.0,0.8909054772540007,0.0,0.0,0.0,0.0,0.0,0.45418876097809935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
